timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1603296229312,124,create a list,201,,Soak test 1-940,text,true,,340,278,584,584,http://localhost:9094/tdLists/create,117,0,103
1603296229312,124,create a list,201,,Soak test 1-973,text,true,,340,278,584,584,http://localhost:9094/tdLists/create,120,0,93
1603296229338,99,create a list,201,,Soak test 1-923,text,true,,340,278,584,584,http://localhost:9094/tdLists/create,95,0,69
1603296229318,119,create a list,201,,Soak test 1-953,text,true,,340,278,584,584,http://localhost:9094/tdLists/create,111,0,98
1603296229313,122,create a list,201,,Soak test 1-972,text,true,,340,278,584,584,http://localhost:9094/tdLists/create,119,0,87
1603296229528,3,create a list,201,,Soak test 1-904,text,true,,340,278,597,597,http://localhost:9094/tdLists/create,3,0,1
1603296229315,126,create a list,201,,Soak test 1-931,text,true,,340,278,586,586,http://localhost:9094/tdLists/create,126,0,80
1603296229377,61,create a list,201,,Soak test 1-919,text,true,,340,278,584,584,http://localhost:9094/tdLists/create,53,0,19
1603296229314,124,create a list,201,,Soak test 1-949,text,true,,340,278,585,585,http://localhost:9094/tdLists/create,118,0,84
1603296229317,120,create a list,201,,Soak test 1-950,text,true,,340,278,584,584,http://localhost:9094/tdLists/create,108,0,104
1603296229316,131,create a list,201,,Soak test 1-960,text,true,,340,278,588,588,http://localhost:9094/tdLists/create,131,0,80
1603296229326,110,create a list,201,,Soak test 1-924,text,true,,340,278,584,584,http://localhost:9094/tdLists/create,107,0,72
1603296229314,122,create a list,201,,Soak test 1-997,text,true,,340,278,584,584,http://localhost:9094/tdLists/create,117,0,86
1603296229523,3,create a list,201,,Soak test 1-905,text,true,,340,278,597,597,http://localhost:9094/tdLists/create,3,0,1
1603296229509,2,create a list,201,,Soak test 1-906,text,true,,340,278,595,595,http://localhost:9094/tdLists/create,2,0,1
1603296229314,122,create a list,201,,Soak test 1-933,text,true,,340,278,584,584,http://localhost:9094/tdLists/create,117,0,98
1603296229318,118,create a list,201,,Soak test 1-998,text,true,,340,278,584,584,http://localhost:9094/tdLists/create,114,0,89
1603296229314,129,create a list,201,,Soak test 1-979,text,true,,340,278,586,586,http://localhost:9094/tdLists/create,129,0,82
1603296229450,3,create a list,201,,Soak test 1-913,text,true,,340,278,590,590,http://localhost:9094/tdLists/create,3,0,1
1603296229314,123,create a list,201,,Soak test 1-962,text,true,,340,278,584,584,http://localhost:9094/tdLists/create,112,0,107
1603296229316,120,create a list,201,,Soak test 1-992,text,true,,340,278,584,584,http://localhost:9094/tdLists/create,116,0,94
1603296229314,123,create a list,201,,Soak test 1-935,text,true,,340,278,584,584,http://localhost:9094/tdLists/create,115,0,81
1603296229312,131,create a list,201,,Soak test 1-999,text,true,,340,278,586,586,http://localhost:9094/tdLists/create,130,0,104
1603296229314,122,create a list,201,,Soak test 1-955,text,true,,340,278,584,584,http://localhost:9094/tdLists/create,118,0,94
1603296229316,120,create a list,201,,Soak test 1-970,text,true,,340,278,584,584,http://localhost:9094/tdLists/create,115,0,80
1603296229315,121,create a list,201,,Soak test 1-945,text,true,,340,278,584,584,http://localhost:9094/tdLists/create,114,0,83
1603296229313,122,create a list,201,,Soak test 1-987,text,true,,340,278,584,584,http://localhost:9094/tdLists/create,120,0,81
1603296229314,123,create a list,201,,Soak test 1-981,text,true,,340,278,584,584,http://localhost:9094/tdLists/create,115,0,100
1603296229317,119,create a list,201,,Soak test 1-932,text,true,,340,278,584,584,http://localhost:9094/tdLists/create,117,0,80
1603296229495,2,create a list,201,,Soak test 1-907,text,true,,340,278,594,594,http://localhost:9094/tdLists/create,2,0,0
1603296229313,124,create a list,201,,Soak test 1-967,text,true,,340,278,584,584,http://localhost:9094/tdLists/create,116,0,81
1603296229316,120,create a list,201,,Soak test 1-927,text,true,,340,278,584,584,http://localhost:9094/tdLists/create,118,0,78
1603296229441,4,create a list,201,,Soak test 1-915,text,true,,340,278,586,586,http://localhost:9094/tdLists/create,4,0,2
1603296229316,119,create a list,201,,Soak test 1-964,text,true,,340,278,584,584,http://localhost:9094/tdLists/create,117,0,80
1603296229315,122,create a list,201,,Soak test 1-928,text,true,,340,278,584,584,http://localhost:9094/tdLists/create,118,0,98
1603296229318,118,create a list,201,,Soak test 1-952,text,true,,340,278,584,584,http://localhost:9094/tdLists/create,111,0,96
1603296229376,63,create a list,201,,Soak test 1-920,text,true,,340,278,584,584,http://localhost:9094/tdLists/create,63,0,19
1603296229316,129,create a list,201,,Soak test 1-975,text,true,,340,278,587,587,http://localhost:9094/tdLists/create,129,0,77
1603296229468,4,create a list,201,,Soak test 1-910,text,true,,340,278,591,591,http://localhost:9094/tdLists/create,4,0,2
1603296229485,3,create a list,201,,Soak test 1-908,text,true,,340,278,593,593,http://localhost:9094/tdLists/create,3,0,1
1603296229316,121,create a list,201,,Soak test 1-936,text,true,,340,278,584,584,http://localhost:9094/tdLists/create,113,0,99
1603296229458,3,create a list,201,,Soak test 1-911,text,true,,340,278,590,590,http://localhost:9094/tdLists/create,3,0,1
1603296229314,133,create a list,201,,Soak test 1-980,text,true,,340,278,588,588,http://localhost:9094/tdLists/create,133,0,89
1603296229315,120,create a list,201,,Soak test 1-925,text,true,,340,278,584,584,http://localhost:9094/tdLists/create,120,0,87
