timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1603293873841,43,create a list,201,,Stress test 1-499,text,true,,337,278,14,14,http://localhost:9094/tdLists/create,40,0,1
1603293873593,291,create a list,201,,Stress test 1-500,text,true,,337,278,14,14,http://localhost:9094/tdLists/create,288,0,33
1603293873981,1,Debug Sampler,200,OK,Stress test 1-500,text,true,,289,0,14,14,null,0,0,0
1603293873981,1,Debug Sampler,200,OK,Stress test 1-499,text,true,,289,0,14,14,null,0,0,0
1603293874240,5,create a list,201,,Stress test 1-498,text,true,,337,278,15,15,http://localhost:9094/tdLists/create,5,0,1
1603293874247,0,Debug Sampler,200,OK,Stress test 1-498,text,true,,289,0,15,15,null,0,0,0
1603293874637,8,create a list,201,,Stress test 1-497,text,true,,337,278,16,16,http://localhost:9094/tdLists/create,8,0,2
1603293874646,0,Debug Sampler,200,OK,Stress test 1-497,text,true,,289,0,16,16,null,0,0,0
1603293875038,8,create a list,201,,Stress test 1-496,text,true,,337,278,17,17,http://localhost:9094/tdLists/create,8,0,1
1603293875048,0,Debug Sampler,200,OK,Stress test 1-496,text,true,,289,0,17,17,null,0,0,0
1603293875436,10,create a list,201,,Stress test 1-495,text,true,,337,278,18,18,http://localhost:9094/tdLists/create,10,0,2
1603293875447,0,Debug Sampler,200,OK,Stress test 1-495,text,true,,289,0,18,18,null,0,0,0
1603293875838,10,create a list,201,,Stress test 1-494,text,true,,337,278,19,19,http://localhost:9094/tdLists/create,9,0,2
1603293875849,0,Debug Sampler,200,OK,Stress test 1-494,text,true,,289,0,19,19,null,0,0,0
1603293876235,12,create a list,201,,Stress test 1-493,text,true,,337,278,20,20,http://localhost:9094/tdLists/create,11,0,2
1603293876248,0,Debug Sampler,200,OK,Stress test 1-493,text,true,,288,0,20,20,null,0,0,0
1603293876640,16,create a list,201,,Stress test 1-492,text,true,,337,278,21,21,http://localhost:9094/tdLists/create,16,0,3
1603293876658,0,Debug Sampler,200,OK,Stress test 1-492,text,true,,289,0,21,21,null,0,0,0
1603293877041,13,create a list,201,,Stress test 1-491,text,true,,338,278,22,22,http://localhost:9094/tdLists/create,12,0,2
1603293877055,0,Debug Sampler,200,OK,Stress test 1-491,text,true,,290,0,22,22,null,0,0,0
1603293877437,6,create a list,201,,Stress test 1-490,text,true,,338,278,23,23,http://localhost:9094/tdLists/create,6,0,2
1603293877444,0,Debug Sampler,200,OK,Stress test 1-490,text,true,,289,0,23,23,null,0,0,0
1603293877837,11,create a list,201,,Stress test 1-489,text,true,,338,278,24,24,http://localhost:9094/tdLists/create,10,0,2
1603293877849,1,Debug Sampler,200,OK,Stress test 1-489,text,true,,290,0,24,24,null,0,0,0
1603293878239,7,create a list,201,,Stress test 1-488,text,true,,338,278,25,25,http://localhost:9094/tdLists/create,7,0,1
1603293878248,0,Debug Sampler,200,OK,Stress test 1-488,text,true,,290,0,25,25,null,0,0,0
1603293878637,13,create a list,201,,Stress test 1-487,text,true,,338,278,26,26,http://localhost:9094/tdLists/create,13,0,3
1603293878652,0,Debug Sampler,200,OK,Stress test 1-487,text,true,,290,0,26,26,null,0,0,0
1603293878983,25,Create a task,201,,Stress test 1-499,text,true,,320,318,27,27,http://localhost:9094/tasks/create,25,0,0
1603293878983,25,Create a task,201,,Stress test 1-500,text,true,,320,318,27,27,http://localhost:9094/tasks/create,25,0,0
1603293879009,0,Debug Sampler,200,OK,Stress test 1-500,text,true,,298,0,27,27,null,0,0,0
1603293879009,0,Debug Sampler,200,OK,Stress test 1-499,text,true,,298,0,27,27,null,0,0,0
1603293879036,6,create a list,201,,Stress test 1-486,text,true,,338,278,27,27,http://localhost:9094/tdLists/create,6,0,1
1603293879044,0,Debug Sampler,200,OK,Stress test 1-486,text,true,,289,0,27,27,null,0,0,0
1603293879247,11,Create a task,201,,Stress test 1-498,text,true,,320,318,28,28,http://localhost:9094/tasks/create,11,0,0
1603293879260,0,Debug Sampler,200,OK,Stress test 1-498,text,true,,298,0,28,28,null,0,0,0
1603293879437,16,create a list,201,,Stress test 1-485,text,true,,338,278,28,28,http://localhost:9094/tdLists/create,15,0,2
1603293879454,0,Debug Sampler,200,OK,Stress test 1-485,text,true,,290,0,28,28,null,0,0,0
1603293879648,9,Create a task,201,,Stress test 1-497,text,true,,320,318,29,29,http://localhost:9094/tasks/create,9,0,0
1603293879658,0,Debug Sampler,200,OK,Stress test 1-497,text,true,,297,0,29,29,null,0,0,0
1603293879837,10,create a list,201,,Stress test 1-484,text,true,,338,278,29,29,http://localhost:9094/tdLists/create,10,0,2
1603293879849,0,Debug Sampler,200,OK,Stress test 1-484,text,true,,287,0,29,29,null,0,0,0
1603293880048,11,Create a task,201,,Stress test 1-496,text,true,,320,318,30,30,http://localhost:9094/tasks/create,11,0,0
1603293880060,0,Debug Sampler,200,OK,Stress test 1-496,text,true,,297,0,30,30,null,0,0,0
1603293880236,6,create a list,201,,Stress test 1-483,text,true,,338,278,30,30,http://localhost:9094/tdLists/create,5,0,1
1603293880242,0,Debug Sampler,200,OK,Stress test 1-483,text,true,,290,0,30,30,null,0,0,0
1603293880449,13,Create a task,201,,Stress test 1-495,text,true,,320,318,31,31,http://localhost:9094/tasks/create,13,0,0
1603293880463,0,Debug Sampler,200,OK,Stress test 1-495,text,true,,298,0,31,31,null,0,0,0
1603293880512,125,Read list,200,,Stress test 1-500,text,true,,1989,186,31,31,http://localhost:9094/tdLists/read,125,0,0
1603293880636,7,create a list,201,,Stress test 1-482,text,true,,338,278,31,31,http://localhost:9094/tdLists/create,7,0,2
1603293880643,1,Debug Sampler,200,OK,Stress test 1-482,text,true,,290,0,31,31,null,0,0,0
1603293880512,125,Read list,200,,Stress test 1-499,text,true,,1989,186,31,31,http://localhost:9094/tdLists/read,125,0,0
1603293880763,20,Read list,200,,Stress test 1-498,text,true,,2066,186,31,31,http://localhost:9094/tdLists/read,20,0,0
1603293880851,6,Create a task,201,,Stress test 1-494,text,true,,320,318,32,32,http://localhost:9094/tasks/create,6,0,0
1603293880858,0,Debug Sampler,200,OK,Stress test 1-494,text,true,,298,0,32,32,null,0,0,0
1603293881037,8,create a list,201,,Stress test 1-481,text,true,,338,278,32,32,http://localhost:9094/tdLists/create,8,0,1
1603293881047,0,Debug Sampler,200,OK,Stress test 1-481,text,true,,290,0,32,32,null,0,0,0
1603293881159,13,Read list,200,,Stress test 1-497,text,true,,2201,186,32,32,http://localhost:9094/tdLists/read,13,0,0
1603293881251,6,Create a task,201,,Stress test 1-493,text,true,,320,318,33,33,http://localhost:9094/tasks/create,6,0,0
1603293881257,0,Debug Sampler,200,OK,Stress test 1-493,text,true,,298,0,33,33,null,0,0,0
1603293881438,12,create a list,201,,Stress test 1-480,text,true,,338,278,33,33,http://localhost:9094/tdLists/create,11,0,2
1603293881451,0,Debug Sampler,200,OK,Stress test 1-480,text,true,,289,0,33,33,null,0,0,0
1603293881561,12,Read list,200,,Stress test 1-496,text,true,,2336,186,33,33,http://localhost:9094/tdLists/read,12,0,0
1603293881660,8,Create a task,201,,Stress test 1-492,text,true,,320,318,34,34,http://localhost:9094/tasks/create,8,0,0
1603293881669,1,Debug Sampler,200,OK,Stress test 1-492,text,true,,298,0,34,34,null,0,0,0
1603293881840,12,create a list,201,,Stress test 1-479,text,true,,338,278,34,34,http://localhost:9094/tdLists/create,12,0,2
1603293881854,0,Debug Sampler,200,OK,Stress test 1-479,text,true,,290,0,34,34,null,0,0,0
1603293881965,25,Read list,200,,Stress test 1-495,text,true,,2471,186,34,34,http://localhost:9094/tdLists/read,25,0,0
1603293882057,5,Create a task,201,,Stress test 1-491,text,true,,321,319,35,35,http://localhost:9094/tasks/create,5,0,0
1603293882063,0,Debug Sampler,200,OK,Stress test 1-491,text,true,,300,0,35,35,null,0,0,0
1603293882144,8,Read tasks,200,,Stress test 1-500,text,true,,855,184,35,35,http://localhost:9094/tasks/read,8,0,0
1603293882146,6,Read tasks,200,,Stress test 1-499,text,true,,855,184,35,35,http://localhost:9094/tasks/read,6,0,0
1603293882237,6,create a list,201,,Stress test 1-478,text,true,,338,278,35,35,http://localhost:9094/tdLists/create,6,0,1
1603293882244,0,Debug Sampler,200,OK,Stress test 1-478,text,true,,289,0,35,35,null,0,0,0
1603293882290,8,Read tasks,200,,Stress test 1-498,text,true,,855,184,35,35,http://localhost:9094/tasks/read,8,0,0
1603293882359,16,Read list,200,,Stress test 1-494,text,true,,2607,186,35,35,http://localhost:9094/tdLists/read,16,0,0
1603293882445,6,Create a task,201,,Stress test 1-490,text,true,,321,319,36,36,http://localhost:9094/tasks/create,5,0,0
1603293882451,1,Debug Sampler,200,OK,Stress test 1-490,text,true,,299,0,36,36,null,0,0,0
1603293882637,7,create a list,201,,Stress test 1-477,text,true,,338,278,36,36,http://localhost:9094/tdLists/create,6,0,1
1603293882644,0,Debug Sampler,200,OK,Stress test 1-477,text,true,,290,0,36,36,null,0,0,0
1603293882676,8,Read tasks,200,,Stress test 1-497,text,true,,915,184,36,36,http://localhost:9094/tasks/read,8,0,0
1603293882759,18,Read list,200,,Stress test 1-493,text,true,,2743,186,36,36,http://localhost:9094/tdLists/read,18,0,0
1603293882851,6,Create a task,201,,Stress test 1-489,text,true,,321,319,37,37,http://localhost:9094/tasks/create,6,0,0
1603293882858,0,Debug Sampler,200,OK,Stress test 1-489,text,true,,300,0,37,37,null,0,0,0
1603293883037,8,create a list,201,,Stress test 1-476,text,true,,338,278,37,37,http://localhost:9094/tdLists/create,8,0,1
1603293883046,0,Debug Sampler,200,OK,Stress test 1-476,text,true,,290,0,37,37,null,0,0,0
1603293883079,13,Read tasks,200,,Stress test 1-496,text,true,,975,184,37,37,http://localhost:9094/tasks/read,13,0,0
1603293883171,10,Read list,200,,Stress test 1-492,text,true,,2879,186,37,37,http://localhost:9094/tdLists/read,10,0,0
1603293883249,5,Create a task,201,,Stress test 1-488,text,true,,321,319,38,38,http://localhost:9094/tasks/create,5,0,0
1603293883255,0,Debug Sampler,200,OK,Stress test 1-488,text,true,,300,0,38,38,null,0,0,0
1603293883436,8,create a list,201,,Stress test 1-475,text,true,,338,278,38,38,http://localhost:9094/tdLists/create,7,0,1
1603293883445,0,Debug Sampler,200,OK,Stress test 1-475,text,true,,290,0,38,38,null,0,0,0
1603293883494,12,Read tasks,200,,Stress test 1-495,text,true,,1035,184,38,38,http://localhost:9094/tasks/read,11,0,0
1603293883564,9,Read list,200,,Stress test 1-491,text,true,,3015,186,38,38,http://localhost:9094/tdLists/read,9,0,0
1603293883653,5,Create a task,201,,Stress test 1-487,text,true,,321,319,39,39,http://localhost:9094/tasks/create,5,0,0
1603293883659,0,Debug Sampler,200,OK,Stress test 1-487,text,true,,300,0,39,39,null,0,0,0
1603293883837,9,create a list,201,,Stress test 1-474,text,true,,338,278,39,39,http://localhost:9094/tdLists/create,9,0,2
1603293883847,0,Debug Sampler,200,OK,Stress test 1-474,text,true,,290,0,39,39,null,0,0,0
1603293883879,11,Read tasks,200,,Stress test 1-494,text,true,,1095,184,39,39,http://localhost:9094/tasks/read,11,0,0
1603293883952,9,Read list,200,,Stress test 1-490,text,true,,3151,186,39,39,http://localhost:9094/tdLists/read,9,0,0
1603293884046,5,Create a task,201,,Stress test 1-486,text,true,,321,319,40,40,http://localhost:9094/tasks/create,5,0,0
1603293884051,0,Debug Sampler,200,OK,Stress test 1-486,text,true,,299,0,40,40,null,0,0,0
1603293884236,4,create a list,201,,Stress test 1-473,text,true,,338,278,40,40,http://localhost:9094/tdLists/create,4,0,1
1603293884241,0,Debug Sampler,200,OK,Stress test 1-473,text,true,,290,0,40,40,null,0,0,0
1603293884281,5,Read tasks,200,,Stress test 1-493,text,true,,1155,184,40,40,http://localhost:9094/tasks/read,5,0,0
1603293884359,13,Read list,200,,Stress test 1-489,text,true,,3287,186,40,40,http://localhost:9094/tdLists/read,13,0,0
1603293884454,7,Create a task,201,,Stress test 1-485,text,true,,321,319,41,41,http://localhost:9094/tasks/create,7,0,0
1603293884462,0,Debug Sampler,200,OK,Stress test 1-485,text,true,,300,0,41,41,null,0,0,0
1603293884638,11,create a list,201,,Stress test 1-472,text,true,,338,278,41,41,http://localhost:9094/tdLists/create,10,0,2
1603293884650,0,Debug Sampler,200,OK,Stress test 1-472,text,true,,290,0,41,41,null,0,0,0
1603293884683,6,Read tasks,200,,Stress test 1-492,text,true,,1215,184,41,41,http://localhost:9094/tasks/read,6,0,0
1603293884757,17,Read list,200,,Stress test 1-488,text,true,,3423,186,41,41,http://localhost:9094/tdLists/read,16,0,0
1603293884850,6,Create a task,201,,Stress test 1-484,text,true,,321,319,42,42,http://localhost:9094/tasks/create,6,0,0
1603293884856,0,Debug Sampler,200,OK,Stress test 1-484,text,true,,300,0,42,42,null,0,0,0
1603293885038,12,create a list,201,,Stress test 1-471,text,true,,338,278,42,42,http://localhost:9094/tdLists/create,12,0,3
1603293885051,0,Debug Sampler,200,OK,Stress test 1-471,text,true,,289,0,42,42,null,0,0,0
1603293885076,6,Read tasks,200,,Stress test 1-491,text,true,,1275,184,42,42,http://localhost:9094/tasks/read,6,0,0
1603293885160,10,Read list,200,,Stress test 1-487,text,true,,3559,186,42,42,http://localhost:9094/tdLists/read,10,0,0
1603293885244,4,Create a task,201,,Stress test 1-483,text,true,,321,319,43,43,http://localhost:9094/tasks/create,4,0,0
1603293885249,0,Debug Sampler,200,OK,Stress test 1-483,text,true,,300,0,43,43,null,0,0,0
1603293885437,7,create a list,201,,Stress test 1-470,text,true,,338,278,43,43,http://localhost:9094/tdLists/create,7,0,1
1603293885445,0,Debug Sampler,200,OK,Stress test 1-470,text,true,,290,0,43,43,null,0,0,0
1603293885463,8,Read tasks,200,,Stress test 1-490,text,true,,1335,184,43,43,http://localhost:9094/tasks/read,8,0,0
1603293885552,9,Read list,200,,Stress test 1-486,text,true,,3695,186,43,43,http://localhost:9094/tdLists/read,9,0,0
1603293885645,5,Create a task,201,,Stress test 1-482,text,true,,321,319,44,44,http://localhost:9094/tasks/create,5,0,0
1603293885650,0,Debug Sampler,200,OK,Stress test 1-482,text,true,,300,0,44,44,null,0,0,0
1603293885837,5,create a list,201,,Stress test 1-469,text,true,,338,278,44,44,http://localhost:9094/tdLists/create,4,0,1
1603293885842,1,Debug Sampler,200,OK,Stress test 1-469,text,true,,290,0,44,44,null,0,0,0
1603293885875,5,Read tasks,200,,Stress test 1-489,text,true,,1395,184,44,44,http://localhost:9094/tasks/read,5,0,0
1603293885965,8,Read list,200,,Stress test 1-485,text,true,,3831,186,44,44,http://localhost:9094/tdLists/read,7,0,0
1603293886048,5,Create a task,201,,Stress test 1-481,text,true,,321,319,45,45,http://localhost:9094/tasks/create,5,0,0
1603293886054,0,Debug Sampler,200,OK,Stress test 1-481,text,true,,300,0,45,45,null,0,0,0
1603293886236,4,create a list,201,,Stress test 1-468,text,true,,338,278,45,45,http://localhost:9094/tdLists/create,4,0,1
1603293886241,0,Debug Sampler,200,OK,Stress test 1-468,text,true,,290,0,45,45,null,0,0,0
1603293886278,5,Read tasks,200,,Stress test 1-488,text,true,,1455,184,45,45,http://localhost:9094/tasks/read,4,0,0
1603293886357,16,Read list,200,,Stress test 1-484,text,true,,3967,186,45,45,http://localhost:9094/tdLists/read,16,0,0
1603293886452,5,Create a task,201,,Stress test 1-480,text,true,,321,319,46,46,http://localhost:9094/tasks/create,5,0,0
1603293886457,1,Debug Sampler,200,OK,Stress test 1-480,text,true,,300,0,46,46,null,0,0,0
1603293886637,5,create a list,201,,Stress test 1-467,text,true,,338,278,46,46,http://localhost:9094/tdLists/create,5,0,1
1603293886643,0,Debug Sampler,200,OK,Stress test 1-467,text,true,,290,0,46,46,null,0,0,0
1603293886672,6,Read tasks,200,,Stress test 1-487,text,true,,1515,184,46,46,http://localhost:9094/tasks/read,5,0,0
1603293886751,6,Read list,200,,Stress test 1-483,text,true,,4103,186,46,46,http://localhost:9094/tdLists/read,6,0,0
1603293886855,5,Create a task,201,,Stress test 1-479,text,true,,321,319,47,47,http://localhost:9094/tasks/create,5,0,0
1603293886861,0,Debug Sampler,200,OK,Stress test 1-479,text,true,,300,0,47,47,null,0,0,0
1603293887034,5,create a list,201,,Stress test 1-466,text,true,,338,278,47,47,http://localhost:9094/tdLists/create,4,0,1
1603293887039,0,Debug Sampler,200,OK,Stress test 1-466,text,true,,290,0,47,47,null,0,0,0
1603293887064,4,Read tasks,200,,Stress test 1-486,text,true,,1575,184,47,47,http://localhost:9094/tasks/read,4,0,0
1603293887151,9,Read list,200,,Stress test 1-482,text,true,,4239,186,47,47,http://localhost:9094/tdLists/read,8,0,0
1603293887153,27,Update list,202,,Stress test 1-499,text,true,,338,284,47,47,http://localhost:9094/tdLists/update/2,26,0,0
1603293887153,27,Update list,202,,Stress test 1-500,text,true,,338,284,47,47,http://localhost:9094/tdLists/update/1,26,0,0
1603293887244,5,Create a task,201,,Stress test 1-478,text,true,,321,319,48,48,http://localhost:9094/tasks/create,5,0,0
1603293887249,0,Debug Sampler,200,OK,Stress test 1-478,text,true,,300,0,48,48,null,0,0,0
1603293887299,5,Update list,202,,Stress test 1-498,text,true,,338,284,48,48,http://localhost:9094/tdLists/update/3,5,0,0
1603293887437,4,create a list,201,,Stress test 1-465,text,true,,338,278,48,48,http://localhost:9094/tdLists/create,4,0,0
1603293887441,0,Debug Sampler,200,OK,Stress test 1-465,text,true,,290,0,48,48,null,0,0,0
1603293887475,5,Read tasks,200,,Stress test 1-485,text,true,,1635,184,48,48,http://localhost:9094/tasks/read,5,0,0
1603293887556,7,Read list,200,,Stress test 1-481,text,true,,4379,186,48,48,http://localhost:9094/tdLists/read,7,0,0
1603293887647,4,Create a task,201,,Stress test 1-477,text,true,,321,319,49,49,http://localhost:9094/tasks/create,4,0,0
1603293887652,0,Debug Sampler,200,OK,Stress test 1-477,text,true,,300,0,49,49,null,0,0,0
1603293887686,6,Update list,202,,Stress test 1-497,text,true,,338,284,49,49,http://localhost:9094/tdLists/update/4,6,0,0
1603293887837,4,create a list,201,,Stress test 1-464,text,true,,338,278,49,49,http://localhost:9094/tdLists/create,4,0,0
1603293887841,0,Debug Sampler,200,OK,Stress test 1-464,text,true,,290,0,49,49,null,0,0,0
1603293887875,5,Read tasks,200,,Stress test 1-484,text,true,,1695,184,49,49,http://localhost:9094/tasks/read,4,0,0
1603293887960,6,Read list,200,,Stress test 1-480,text,true,,4516,186,49,49,http://localhost:9094/tdLists/read,6,0,0
1603293888049,4,Create a task,201,,Stress test 1-476,text,true,,321,319,50,50,http://localhost:9094/tasks/create,4,0,0
1603293888054,0,Debug Sampler,200,OK,Stress test 1-476,text,true,,300,0,50,50,null,0,0,0
1603293888094,6,Update list,202,,Stress test 1-496,text,true,,338,284,50,50,http://localhost:9094/tdLists/update/5,6,0,0
1603293888236,5,create a list,201,,Stress test 1-463,text,true,,338,278,50,50,http://localhost:9094/tdLists/create,5,0,1
1603293888241,0,Debug Sampler,200,OK,Stress test 1-463,text,true,,290,0,50,50,null,0,0,0
1603293888260,3,Read tasks,200,,Stress test 1-483,text,true,,1755,184,50,50,http://localhost:9094/tasks/read,3,0,0
1603293888361,6,Read list,200,,Stress test 1-479,text,true,,4653,186,50,50,http://localhost:9094/tdLists/read,6,0,0
1603293888446,4,Create a task,201,,Stress test 1-475,text,true,,321,319,51,51,http://localhost:9094/tasks/create,4,0,0
1603293888451,0,Debug Sampler,200,OK,Stress test 1-475,text,true,,300,0,51,51,null,0,0,0
1603293888510,5,Update list,202,,Stress test 1-495,text,true,,338,284,51,51,http://localhost:9094/tdLists/update/6,5,0,0
1603293888636,4,create a list,201,,Stress test 1-462,text,true,,338,278,51,51,http://localhost:9094/tdLists/create,4,0,1
1603293888640,0,Debug Sampler,200,OK,Stress test 1-462,text,true,,289,0,51,51,null,0,0,0
1603293888663,4,Read tasks,200,,Stress test 1-482,text,true,,1815,184,51,51,http://localhost:9094/tasks/read,4,0,0
1603293888750,5,Read list,200,,Stress test 1-478,text,true,,4790,186,51,51,http://localhost:9094/tdLists/read,5,0,0
1603293888848,5,Create a task,201,,Stress test 1-474,text,true,,321,319,52,52,http://localhost:9094/tasks/create,5,0,0
1603293888853,0,Debug Sampler,200,OK,Stress test 1-474,text,true,,299,0,52,52,null,0,0,0
1603293888894,5,Update list,202,,Stress test 1-494,text,true,,338,284,52,52,http://localhost:9094/tdLists/update/7,5,0,0
1603293889036,4,create a list,201,,Stress test 1-461,text,true,,338,278,52,52,http://localhost:9094/tdLists/create,4,0,0
1603293889041,0,Debug Sampler,200,OK,Stress test 1-461,text,true,,290,0,52,52,null,0,0,0
1603293889067,4,Read tasks,200,,Stress test 1-481,text,true,,1875,184,52,52,http://localhost:9094/tasks/read,4,0,0
1603293889154,7,Read list,200,,Stress test 1-477,text,true,,4927,186,52,52,http://localhost:9094/tdLists/read,6,0,0
1603293889244,4,Create a task,201,,Stress test 1-473,text,true,,321,319,53,53,http://localhost:9094/tasks/create,4,0,0
1603293889248,1,Debug Sampler,200,OK,Stress test 1-473,text,true,,300,0,53,53,null,0,0,0
1603293889287,7,Update list,202,,Stress test 1-493,text,true,,338,284,53,53,http://localhost:9094/tdLists/update/8,7,0,0
1603293889436,4,create a list,201,,Stress test 1-460,text,true,,338,278,53,53,http://localhost:9094/tdLists/create,3,0,0
1603293889440,0,Debug Sampler,200,OK,Stress test 1-460,text,true,,290,0,53,53,null,0,0,0
1603293889469,4,Read tasks,200,,Stress test 1-480,text,true,,1935,184,53,53,http://localhost:9094/tasks/read,4,0,0
1603293889556,6,Read list,200,,Stress test 1-476,text,true,,5064,186,53,53,http://localhost:9094/tdLists/read,6,0,0
1603293889653,5,Create a task,201,,Stress test 1-472,text,true,,321,319,54,54,http://localhost:9094/tasks/create,5,0,0
1603293889659,0,Debug Sampler,200,OK,Stress test 1-472,text,true,,300,0,54,54,null,0,0,0
1603293889691,6,Update list,202,,Stress test 1-492,text,true,,338,284,54,54,http://localhost:9094/tdLists/update/9,6,0,0
1603293889836,4,create a list,201,,Stress test 1-459,text,true,,338,278,54,54,http://localhost:9094/tdLists/create,4,0,1
1603293889841,0,Debug Sampler,200,OK,Stress test 1-459,text,true,,290,0,54,54,null,0,0,0
1603293889889,5,Read tasks,200,,Stress test 1-479,text,true,,1995,184,54,54,http://localhost:9094/tasks/read,4,0,0
1603293889952,6,Read list,200,,Stress test 1-475,text,true,,5201,186,54,54,http://localhost:9094/tdLists/read,6,0,0
1603293890053,6,Create a task,201,,Stress test 1-471,text,true,,321,319,55,55,http://localhost:9094/tasks/create,5,0,0
1603293890059,0,Debug Sampler,200,OK,Stress test 1-471,text,true,,300,0,55,55,null,0,0,0
1603293890084,5,Update list,202,,Stress test 1-491,text,true,,339,285,55,55,http://localhost:9094/tdLists/update/10,5,0,0
1603293890235,4,create a list,201,,Stress test 1-458,text,true,,338,278,55,55,http://localhost:9094/tdLists/create,4,0,1
1603293890240,0,Debug Sampler,200,OK,Stress test 1-458,text,true,,289,0,55,55,null,0,0,0
1603293890258,5,Read tasks,200,,Stress test 1-478,text,true,,2055,184,55,55,http://localhost:9094/tasks/read,5,0,0
1603293890354,6,Read list,200,,Stress test 1-474,text,true,,5338,186,55,55,http://localhost:9094/tdLists/read,5,0,0
1603293890447,5,Create a task,201,,Stress test 1-470,text,true,,321,319,56,56,http://localhost:9094/tasks/create,4,0,0
1603293890452,0,Debug Sampler,200,OK,Stress test 1-470,text,true,,300,0,56,56,null,0,0,0
1603293890473,6,Update list,202,,Stress test 1-490,text,true,,339,285,56,56,http://localhost:9094/tdLists/update/11,6,0,0
1603293890637,4,create a list,201,,Stress test 1-457,text,true,,338,278,56,56,http://localhost:9094/tdLists/create,4,0,1
1603293890642,0,Debug Sampler,200,OK,Stress test 1-457,text,true,,289,0,56,56,null,0,0,0
1603293890664,4,Read tasks,200,,Stress test 1-477,text,true,,2115,184,56,56,http://localhost:9094/tasks/read,4,0,0
1603293890751,5,Read list,200,,Stress test 1-473,text,true,,5475,186,56,56,http://localhost:9094/tdLists/read,5,0,0
1603293890844,5,Create a task,201,,Stress test 1-469,text,true,,321,319,57,57,http://localhost:9094/tasks/create,5,0,0
1603293890849,0,Debug Sampler,200,OK,Stress test 1-469,text,true,,299,0,57,57,null,0,0,0
1603293890881,5,Update list,202,,Stress test 1-489,text,true,,339,285,57,57,http://localhost:9094/tdLists/update/12,5,0,0
1603293891036,4,create a list,201,,Stress test 1-456,text,true,,338,278,57,57,http://localhost:9094/tdLists/create,3,0,1
1603293891040,0,Debug Sampler,200,OK,Stress test 1-456,text,true,,290,0,57,57,null,0,0,0
1603293891065,4,Read tasks,200,,Stress test 1-476,text,true,,2175,184,57,57,http://localhost:9094/tasks/read,4,0,0
1603293891161,9,Read list,200,,Stress test 1-472,text,true,,5612,186,57,57,http://localhost:9094/tdLists/read,9,0,0
1603293891241,7,Create a task,201,,Stress test 1-468,text,true,,321,319,58,58,http://localhost:9094/tasks/create,7,0,0
1603293891249,0,Debug Sampler,200,OK,Stress test 1-468,text,true,,300,0,58,58,null,0,0,0
1603293891285,7,Update list,202,,Stress test 1-488,text,true,,339,285,58,58,http://localhost:9094/tdLists/update/13,7,0,0
1603293891436,5,create a list,201,,Stress test 1-455,text,true,,338,278,58,58,http://localhost:9094/tdLists/create,5,0,1
1603293891442,0,Debug Sampler,200,OK,Stress test 1-455,text,true,,290,0,58,58,null,0,0,0
1603293891462,6,Read tasks,200,,Stress test 1-475,text,true,,2235,184,58,58,http://localhost:9094/tasks/read,6,0,0
1603293891560,6,Read list,200,,Stress test 1-471,text,true,,5749,186,58,58,http://localhost:9094/tdLists/read,6,0,0
1603293891645,5,Create a task,201,,Stress test 1-467,text,true,,321,319,59,59,http://localhost:9094/tasks/create,5,0,0
1603293891650,0,Debug Sampler,200,OK,Stress test 1-467,text,true,,300,0,59,59,null,0,0,0
1603293891679,4,Update list,202,,Stress test 1-487,text,true,,339,285,59,59,http://localhost:9094/tdLists/update/14,4,0,0
1603293891837,9,create a list,201,,Stress test 1-454,text,true,,338,278,59,59,http://localhost:9094/tdLists/create,9,0,1
1603293891847,0,Debug Sampler,200,OK,Stress test 1-454,text,true,,290,0,59,59,null,0,0,0
1603293891862,5,Read tasks,200,,Stress test 1-474,text,true,,2295,184,59,59,http://localhost:9094/tasks/read,5,0,0
1603293891953,10,Read list,200,,Stress test 1-470,text,true,,5886,186,59,59,http://localhost:9094/tdLists/read,10,0,0
1603293892040,6,Create a task,201,,Stress test 1-466,text,true,,321,319,60,60,http://localhost:9094/tasks/create,6,0,0
1603293892046,0,Debug Sampler,200,OK,Stress test 1-466,text,true,,300,0,60,60,null,0,0,0
1603293892070,6,Update list,202,,Stress test 1-486,text,true,,339,285,60,60,http://localhost:9094/tdLists/update/15,6,0,0
1603293892181,16,Update task,202,,Stress test 1-500,text,true,,317,264,60,60,http://localhost:9094/tasks/update/1,16,0,0
1603293892181,17,Update task,202,,Stress test 1-499,text,true,,317,264,60,60,http://localhost:9094/tasks/update/2,16,0,0
1603293892234,5,create a list,201,,Stress test 1-453,text,true,,338,278,60,60,http://localhost:9094/tdLists/create,5,0,1
1603293892239,0,Debug Sampler,200,OK,Stress test 1-453,text,true,,289,0,60,60,null,0,0,0
1603293892259,12,Read tasks,200,,Stress test 1-473,text,true,,2349,184,60,60,http://localhost:9094/tasks/read,12,0,0
1603293892305,9,Update task,202,,Stress test 1-498,text,true,,317,264,60,60,http://localhost:9094/tasks/update/3,8,0,0
1603293892350,13,Read list,200,,Stress test 1-469,text,true,,6014,186,60,60,http://localhost:9094/tdLists/read,13,0,0
1603293892399,37,Delete task,204,,Stress test 1-499,,true,,191,210,61,61,http://localhost:9094/tasks/delete/2,0,0,0
